review_id=R000001 | customer_id=C008526 | product_id=P01279 | product=toy set | date=2024-09-07 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R009763 | customer_id=C000295 | product_id=P00520 | product=skincare kit | date=2024-02-25 | rating=5/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R009764 | customer_id=C001447 | product_id=P00097 | product=headphones | date=2024-06-07 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R009765 | customer_id=C009309 | product_id=P00497 | product=skincare kit | date=2023-10-31 | rating=2/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R009766 | customer_id=C007506 | product_id=P01025 | product=skincare kit | date=2022-01-18 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R009767 | customer_id=C002769 | product_id=P00475 | product=toy set | date=2024-06-06 | rating=4/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R009768 | customer_id=C009329 | product_id=P00128 | product=coffee maker | date=2022-01-02 | rating=4/5 | sentiment=Positive | review=Exactly what I needed. Amazing quality for the price.
review_id=R009769 | customer_id=C005611 | product_id=P00475 | product=trainers | date=2024-04-12 | rating=4/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R009770 | customer_id=C007665 | product_id=P00451 | product=headphones | date=2023-08-06 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
review_id=R009771 | customer_id=C002362 | product_id=P00960 | product=laptop | date=2024-10-26 | rating=5/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R009772 | customer_id=C007333 | product_id=P00511 | product=toy set | date=2022-12-05 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R009773 | customer_id=C002020 | product_id=P00490 | product=jacket | date=2022-01-10 | rating=5/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R009774 | customer_id=C004670 | product_id=P00719 | product=toy set | date=2023-12-24 | rating=4/5 | sentiment=Positive | review=Outstanding customer service. Highly recommend.
review_id=R009775 | customer_id=C002488 | product_id=P00141 | product=trainers | date=2022-02-18 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R009776 | customer_id=C003208 | product_id=P01217 | product=skincare kit | date=2023-01-18 | rating=1/5 | sentiment=Negative | review=Would not recommend. Product broke on first use.
review_id=R009777 | customer_id=C003600 | product_id=P01626 | product=coffee maker | date=2024-07-08 | rating=2/5 | sentiment=Negative | review=Quality does not match the product images at all.
review_id=R009778 | customer_id=C002877 | product_id=P00222 | product=laptop | date=2024-06-07 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R009779 | customer_id=C005577 | product_id=P01155 | product=jacket | date=2023-12-28 | rating=2/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R009780 | customer_id=C006204 | product_id=P01628 | product=coffee maker | date=2022-04-22 | rating=4/5 | sentiment=Positive | review=Fast shipping and product exactly as described.
review_id=R009781 | customer_id=C009585 | product_id=P01357 | product=toy set | date=2023-10-06 | rating=4/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R009782 | customer_id=C005824 | product_id=P01501 | product=watch | date=2024-03-18 | rating=4/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R009783 | customer_id=C000527 | product_id=P00751 | product=watch | date=2022-07-14 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R009784 | customer_id=C008012 | product_id=P01066 | product=skincare kit | date=2022-08-24 | rating=2/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R009785 | customer_id=C009113 | product_id=P01260 | product=novel | date=2024-09-10 | rating=2/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R009786 | customer_id=C001564 | product_id=P01096 | product=skincare kit | date=2023-05-27 | rating=1/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R009787 | customer_id=C008977 | product_id=P00543 | product=trainers | date=2024-04-19 | rating=4/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R009788 | customer_id=C004247 | product_id=P01141 | product=coffee maker | date=2023-09-27 | rating=1/5 | sentiment=Negative | review=Quality does not match the product images at all.
review_id=R009789 | customer_id=C003434 | product_id=P00086 | product=blender | date=2022-08-12 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R009790 | customer_id=C004354 | product_id=P01461 | product=skincare kit | date=2024-07-03 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R009791 | customer_id=C001513 | product_id=P00974 | product=novel | date=2024-02-07 | rating=5/5 | sentiment=Positive | review=Packaging was perfect and the item works flawlessly.
review_id=R009792 | customer_id=C006396 | product_id=P00428 | product=blender | date=2023-07-07 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R009793 | customer_id=C006352 | product_id=P01870 | product=novel | date=2022-12-07 | rating=4/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R009794 | customer_id=C004672 | product_id=P00717 | product=watch | date=2024-11-30 | rating=4/5 | sentiment=Positive | review=Exactly what I needed. Amazing quality for the price.
review_id=R009795 | customer_id=C005260 | product_id=P01047 | product=laptop | date=2023-09-28 | rating=5/5 | sentiment=Positive | review=Exactly what I needed. Amazing quality for the price.
review_id=R009796 | customer_id=C009256 | product_id=P00177 | product=coffee maker | date=2023-07-26 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R009797 | customer_id=C009721 | product_id=P00628 | product=blender | date=2023-12-04 | rating=4/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R009798 | customer_id=C000780 | product_id=P00886 | product=headphones | date=2023-11-04 | rating=4/5 | sentiment=Positive | review=Fast shipping and product exactly as described.
review_id=R009799 | customer_id=C004880 | product_id=P01375 | product=laptop | date=2022-05-22 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
review_id=R009800 | customer_id=C000748 | product_id=P00680 | product=skincare kit | date=2022-07-01 | rating=5/5 | sentiment=Positive | review=Fast shipping and product exactly as described.
review_id=R009801 | customer_id=C003842 | product_id=P01762 | product=blender | date=2023-10-05 | rating=4/5 | sentiment=Positive | review=Arrived ahead of schedule and in perfect condition.
review_id=R009802 | customer_id=C008665 | product_id=P00028 | product=jacket | date=2024-05-27 | rating=5/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R009803 | customer_id=C008250 | product_id=P00012 | product=toy set | date=2024-07-06 | rating=4/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R009804 | customer_id=C008122 | product_id=P01394 | product=skincare kit | date=2022-06-11 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R009805 | customer_id=C006781 | product_id=P00569 | product=laptop | date=2024-06-03 | rating=1/5 | sentiment=Negative | review=Very disappointed. Item was missing components.
review_id=R009806 | customer_id=C002964 | product_id=P00425 | product=laptop | date=2023-07-08 | rating=5/5 | sentiment=Positive | review=Outstanding customer service. Highly recommend.
review_id=R009807 | customer_id=C004353 | product_id=P01476 | product=skincare kit | date=2024-09-21 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R009808 | customer_id=C008044 | product_id=P00278 | product=watch | date=2022-11-21 | rating=4/5 | sentiment=Positive | review=Packaging was perfect and the item works flawlessly.
review_id=R009809 | customer_id=C001330 | product_id=P01599 | product=toy set | date=2023-08-01 | rating=1/5 | sentiment=Negative | review=Delivery was extremely late. Customer service unhelpful.
review_id=R009810 | customer_id=C006685 | product_id=P00604 | product=laptop | date=2024-06-06 | rating=5/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R009811 | customer_id=C002924 | product_id=P00218 | product=trainers | date=2023-03-14 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R009812 | customer_id=C005611 | product_id=P01296 | product=blender | date=2024-11-25 | rating=2/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R009813 | customer_id=C006106 | product_id=P00910 | product=headphones | date=2022-06-03 | rating=2/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R009814 | customer_id=C006514 | product_id=P01127 | product=novel | date=2022-12-22 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R009815 | customer_id=C007161 | product_id=P00237 | product=coffee maker | date=2023-08-09 | rating=1/5 | sentiment=Negative | review=Very disappointed. Item was missing components.
review_id=R009816 | customer_id=C004562 | product_id=P01572 | product=toy set | date=2022-12-10 | rating=5/5 | sentiment=Positive | review=Packaging was perfect and the item works flawlessly.
review_id=R009817 | customer_id=C004549 | product_id=P01682 | product=watch | date=2024-04-03 | rating=5/5 | sentiment=Positive | review=Outstanding customer service. Highly recommend.
review_id=R009818 | customer_id=C004683 | product_id=P01058 | product=novel | date=2022-08-30 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R009819 | customer_id=C005508 | product_id=P00585 | product=blender | date=2024-11-15 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R009820 | customer_id=C002240 | product_id=P01594 | product=jacket | date=2022-03-18 | rating=1/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R009821 | customer_id=C004485 | product_id=P01323 | product=toy set | date=2023-03-19 | rating=4/5 | sentiment=Positive | review=Outstanding customer service. Highly recommend.
review_id=R009822 | customer_id=C004345 | product_id=P01283 | product=blender | date=2024-10-21 | rating=4/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R009823 | customer_id=C004887 | product_id=P00488 | product=headphones | date=2024-03-24 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R009824 | customer_id=C006083 | product_id=P01736 | product=trainers | date=2022-01-29 | rating=5/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R009825 | customer_id=C002019 | product_id=P01243 | product=blender | date=2024-05-28 | rating=2/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R009826 | customer_id=C006602 | product_id=P01734 | product=coffee maker | date=2023-04-10 | rating=2/5 | sentiment=Negative | review=Delivery was extremely late. Customer service unhelpful.
review_id=R009827 | customer_id=C006990 | product_id=P00864 | product=novel | date=2024-11-24 | rating=4/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R009828 | customer_id=C001644 | product_id=P00381 | product=headphones | date=2022-04-12 | rating=2/5 | sentiment=Negative | review=Delivery was extremely late. Customer service unhelpful.
review_id=R009829 | customer_id=C006184 | product_id=P00228 | product=laptop | date=2022-12-27 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R009830 | customer_id=C009945 | product_id=P01155 | product=toy set | date=2023-05-20 | rating=1/5 | sentiment=Negative | review=Would not recommend. Product broke on first use.
review_id=R009831 | customer_id=C002557 | product_id=P00705 | product=trainers | date=2022-12-02 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R009832 | customer_id=C008778 | product_id=P00724 | product=coffee maker | date=2024-04-12 | rating=2/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R009833 | customer_id=C006931 | product_id=P00585 | product=skincare kit | date=2022-08-25 | rating=2/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R009834 | customer_id=C006254 | product_id=P01410 | product=watch | date=2022-09-28 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R009835 | customer_id=C005804 | product_id=P01372 | product=watch | date=2024-02-12 | rating=2/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R009836 | customer_id=C002274 | product_id=P00051 | product=toy set | date=2024-03-27 | rating=1/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R009837 | customer_id=C003471 | product_id=P00200 | product=coffee maker | date=2022-02-15 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R009838 | customer_id=C004916 | product_id=P01558 | product=headphones | date=2024-09-24 | rating=1/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R009839 | customer_id=C007800 | product_id=P00321 | product=laptop | date=2023-01-28 | rating=1/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R009840 | customer_id=C000265 | product_id=P00503 | product=blender | date=2023-05-02 | rating=4/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R009841 | customer_id=C001798 | product_id=P00556 | product=skincare kit | date=2022-01-27 | rating=1/5 | sentiment=Negative | review=Delivery was extremely late. Customer service unhelpful.
review_id=R009842 | customer_id=C001851 | product_id=P00438 | product=toy set | date=2024-04-11 | rating=4/5 | sentiment=Positive | review=Outstanding customer service. Highly recommend.
review_id=R009843 | customer_id=C004834 | product_id=P01574 | product=trainers | date=2022-03-26 | rating=1/5 | sentiment=Negative | review=Product stopped working after two weeks. Disappointing.
review_id=R009844 | customer_id=C009268 | product_id=P01481 | product=coffee maker | date=2023-12-09 | rating=1/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R009845 | customer_id=C008407 | product_id=P00843 | product=skincare kit | date=2022-10-03 | rating=1/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R009846 | customer_id=C001748 | product_id=P00002 | product=blender | date=2024-08-06 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R009847 | customer_id=C006427 | product_id=P00064 | product=toy set | date=2022-01-12 | rating=1/5 | sentiment=Negative | review=Product stopped working after two weeks. Disappointing.
review_id=R009848 | customer_id=C008820 | product_id=P01097 | product=laptop | date=2023-01-21 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R009849 | customer_id=C007755 | product_id=P01612 | product=novel | date=2024-04-14 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
review_id=R009850 | customer_id=C007166 | product_id=P01043 | product=skincare kit | date=2023-03-12 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R009851 | customer_id=C007672 | product_id=P01944 | product=skincare kit | date=2023-01-09 | rating=1/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R009852 | customer_id=C007572 | product_id=P01939 | product=toy set | date=2024-03-21 | rating=5/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R009853 | customer_id=C005677 | product_id=P00738 | product=watch | date=2023-11-05 | rating=1/5 | sentiment=Negative | review=Delivery was extremely late. Customer service unhelpful.
review_id=R009854 | customer_id=C005973 | product_id=P00570 | product=laptop | date=2024-06-13 | rating=4/5 | sentiment=Positive | review=Packaging was perfect and the item works flawlessly.
review_id=R009855 | customer_id=C001334 | product_id=P00515 | product=laptop | date=2023-08-22 | rating=1/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R009856 | customer_id=C009510 | product_id=P01038 | product=blender | date=2023-01-29 | rating=1/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R009857 | customer_id=C005823 | product_id=P00217 | product=toy set | date=2022-10-18 | rating=2/5 | sentiment=Negative | review=Very disappointed. Item was missing components.
review_id=R009858 | customer_id=C008930 | product_id=P01113 | product=trainers | date=2024-04-07 | rating=2/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R009859 | customer_id=C003597 | product_id=P01163 | product=headphones | date=2022-06-21 | rating=1/5 | sentiment=Negative | review=Product stopped working after two weeks. Disappointing.
review_id=R009860 | customer_id=C000125 | product_id=P01728 | product=laptop | date=2024-12-05 | rating=2/5 | sentiment=Negative | review=Misleading description. Product is much smaller than shown.
review_id=R009861 | customer_id=C008271 | product_id=P01317 | product=skincare kit | date=2023-07-29 | rating=2/5 | sentiment=Negative | review=Misleading description. Product is much smaller than shown.
review_id=R009862 | customer_id=C001213 | product_id=P00743 | product=watch | date=2024-06-23 | rating=4/5 | sentiment=Positive | review=Arrived ahead of schedule and in perfect condition.
review_id=R009863 | customer_id=C004129 | product_id=P01551 | product=novel | date=2023-08-14 | rating=5/5 | sentiment=Positive | review=Exactly what I needed. Amazing quality for the price.
review_id=R009864 | customer_id=C008446 | product_id=P01992 | product=watch | date=2022-10-06 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R009865 | customer_id=C007329 | product_id=P00290 | product=laptop | date=2024-02-13 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R009866 | customer_id=C004819 | product_id=P01784 | product=blender | date=2024-10-24 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R009867 | customer_id=C006641 | product_id=P01639 | product=skincare kit | date=2023-12-25 | rating=4/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R009868 | customer_id=C009174 | product_id=P01495 | product=trainers | date=2024-08-18 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
review_id=R009869 | customer_id=C005987 | product_id=P01925 | product=blender | date=2022-03-09 | rating=5/5 | sentiment=Positive | review=Outstanding customer service. Highly recommend.
review_id=R009870 | customer_id=C005444 | product_id=P01380 | product=skincare kit | date=2024-08-26 | rating=4/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R009871 | customer_id=C007010 | product_id=P01019 | product=headphones | date=2023-09-16 | rating=2/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R009872 | customer_id=C006224 | product_id=P01905 | product=jacket | date=2022-10-11 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R009873 | customer_id=C009340 | product_id=P00342 | product=headphones | date=2022-03-24 | rating=2/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R009874 | customer_id=C002376 | product_id=P00110 | product=laptop | date=2023-06-27 | rating=1/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R009875 | customer_id=C005249 | product_id=P00389 | product=blender | date=2024-04-23 | rating=1/5 | sentiment=Negative | review=Delivery was extremely late. Customer service unhelpful.
review_id=R009876 | customer_id=C002952 | product_id=P00937 | product=trainers | date=2023-07-27 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R009877 | customer_id=C003605 | product_id=P01679 | product=novel | date=2023-06-01 | rating=4/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R009878 | customer_id=C002108 | product_id=P01747 | product=trainers | date=2023-05-19 | rating=5/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R009879 | customer_id=C003420 | product_id=P01162 | product=blender | date=2023-05-12 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R009880 | customer_id=C006916 | product_id=P00399 | product=jacket | date=2023-01-04 | rating=4/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R009881 | customer_id=C006390 | product_id=P00490 | product=coffee maker | date=2023-01-21 | rating=1/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R009882 | customer_id=C008883 | product_id=P01346 | product=novel | date=2024-08-07 | rating=1/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R009883 | customer_id=C008032 | product_id=P01470 | product=novel | date=2024-08-29 | rating=4/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R009884 | customer_id=C005460 | product_id=P00025 | product=blender | date=2023-03-23 | rating=1/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R009885 | customer_id=C005925 | product_id=P00749 | product=watch | date=2023-09-23 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R009886 | customer_id=C009051 | product_id=P00233 | product=headphones | date=2022-12-03 | rating=2/5 | sentiment=Negative | review=Very disappointed. Item was missing components.
review_id=R009887 | customer_id=C007719 | product_id=P00375 | product=coffee maker | date=2024-02-18 | rating=2/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R009888 | customer_id=C003962 | product_id=P00834 | product=coffee maker | date=2023-08-01 | rating=5/5 | sentiment=Positive | review=Fast shipping and product exactly as described.
review_id=R009889 | customer_id=C006055 | product_id=P00921 | product=watch | date=2022-04-30 | rating=2/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R009890 | customer_id=C007322 | product_id=P01110 | product=headphones | date=2023-12-27 | rating=5/5 | sentiment=Positive | review=Fast shipping and product exactly as described.
review_id=R009891 | customer_id=C005666 | product_id=P00375 | product=coffee maker | date=2022-12-01 | rating=4/5 | sentiment=Positive | review=Outstanding customer service. Highly recommend.
review_id=R009892 | customer_id=C005655 | product_id=P01939 | product=laptop | date=2023-04-30 | rating=5/5 | sentiment=Positive | review=Fast shipping and product exactly as described.
review_id=R009893 | customer_id=C007242 | product_id=P00538 | product=novel | date=2023-04-02 | rating=2/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R009894 | customer_id=C005793 | product_id=P00151 | product=laptop | date=2022-06-09 | rating=1/5 | sentiment=Negative | review=Would not recommend. Product broke on first use.
review_id=R009895 | customer_id=C002800 | product_id=P00321 | product=toy set | date=2022-06-02 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R009896 | customer_id=C001243 | product_id=P01697 | product=watch | date=2024-07-27 | rating=2/5 | sentiment=Negative | review=Would not recommend. Product broke on first use.
review_id=R009897 | customer_id=C002186 | product_id=P01497 | product=jacket | date=2023-05-20 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R009898 | customer_id=C009538 | product_id=P01706 | product=coffee maker | date=2022-01-25 | rating=2/5 | sentiment=Negative | review=Would not recommend. Product broke on first use.
review_id=R009899 | customer_id=C007953 | product_id=P00945 | product=blender | date=2023-03-06 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R009900 | customer_id=C002381 | product_id=P01033 | product=laptop | date=2023-06-18 | rating=2/5 | sentiment=Negative | review=Would not recommend. Product broke on first use.
review_id=R009901 | customer_id=C001656 | product_id=P01612 | product=headphones | date=2023-05-16 | rating=2/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R009902 | customer_id=C003791 | product_id=P01458 | product=skincare kit | date=2024-10-07 | rating=2/5 | sentiment=Negative | review=Misleading description. Product is much smaller than shown.
review_id=R009903 | customer_id=C006471 | product_id=P01597 | product=skincare kit | date=2022-06-29 | rating=4/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R009904 | customer_id=C005393 | product_id=P01015 | product=jacket | date=2024-01-19 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R009905 | customer_id=C000572 | product_id=P01730 | product=novel | date=2023-08-14 | rating=5/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R009906 | customer_id=C001209 | product_id=P01913 | product=jacket | date=2024-10-28 | rating=4/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R009907 | customer_id=C002784 | product_id=P00896 | product=blender | date=2024-09-18 | rating=5/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R009908 | customer_id=C003199 | product_id=P00620 | product=headphones | date=2022-10-21 | rating=1/5 | sentiment=Negative | review=Delivery was extremely late. Customer service unhelpful.
review_id=R009909 | customer_id=C000546 | product_id=P00378 | product=blender | date=2022-06-05 | rating=4/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R009910 | customer_id=C000571 | product_id=P00452 | product=coffee maker | date=2022-08-21 | rating=4/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R009911 | customer_id=C007790 | product_id=P01136 | product=watch | date=2023-04-02 | rating=5/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R009912 | customer_id=C008722 | product_id=P01963 | product=skincare kit | date=2024-06-28 | rating=5/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R009913 | customer_id=C006277 | product_id=P01371 | product=skincare kit | date=2022-04-28 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R009914 | customer_id=C006338 | product_id=P00849 | product=novel | date=2024-07-19 | rating=4/5 | sentiment=Positive | review=Exactly what I needed. Amazing quality for the price.
review_id=R009915 | customer_id=C006117 | product_id=P01378 | product=watch | date=2023-01-04 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R009916 | customer_id=C003426 | product_id=P00799 | product=watch | date=2024-06-02 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R009917 | customer_id=C002061 | product_id=P00895 | product=coffee maker | date=2024-02-24 | rating=1/5 | sentiment=Negative | review=Misleading description. Product is much smaller than shown.
review_id=R009918 | customer_id=C008598 | product_id=P01456 | product=jacket | date=2023-06-10 | rating=5/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R009919 | customer_id=C000578 | product_id=P00041 | product=toy set | date=2024-10-18 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
review_id=R009920 | customer_id=C001942 | product_id=P01572 | product=novel | date=2022-06-29 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R009921 | customer_id=C009034 | product_id=P01829 | product=skincare kit | date=2024-01-26 | rating=2/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R009922 | customer_id=C006131 | product_id=P00523 | product=skincare kit | date=2022-10-03 | rating=5/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R009923 | customer_id=C001064 | product_id=P01270 | product=watch | date=2022-05-20 | rating=5/5 | sentiment=Positive | review=Outstanding customer service. Highly recommend.
review_id=R009924 | customer_id=C007442 | product_id=P00325 | product=blender | date=2022-02-11 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R009925 | customer_id=C005291 | product_id=P00495 | product=skincare kit | date=2024-02-29 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R009926 | customer_id=C008101 | product_id=P01213 | product=jacket | date=2023-02-21 | rating=4/5 | sentiment=Positive | review=Packaging was perfect and the item works flawlessly.
review_id=R009927 | customer_id=C008644 | product_id=P01320 | product=headphones | date=2023-11-02 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
review_id=R009928 | customer_id=C006258 | product_id=P00146 | product=skincare kit | date=2024-09-12 | rating=5/5 | sentiment=Positive | review=Exactly what I needed. Amazing quality for the price.
review_id=R009929 | customer_id=C000465 | product_id=P00159 | product=jacket | date=2023-12-20 | rating=4/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R009930 | customer_id=C005964 | product_id=P01269 | product=trainers | date=2022-03-03 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R009931 | customer_id=C006087 | product_id=P00472 | product=trainers | date=2023-05-13 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
review_id=R009932 | customer_id=C009549 | product_id=P00705 | product=skincare kit | date=2022-11-09 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
